target,value,tid,date,cookie,hashid,ip,platform,webGL,canvas,deviceId
operation_system,Win32,b3896c0a-efbd-4d87-3565-95db9d04d11b,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
operation_system,Win32,b39e5d84-03b1-4c9c-3500-b3d9b871725b,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
operation_system,Win32,cf65f423-272a-4d7c-5d82-526bd7abac66,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
operation_system,Win32,dc13d93a-577d-4da0-f11e-df4a26a7ffc3,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
operation_system,Win32,e0c9a1f6-be5a-4bf3-9c98-0bdd5beb8c51,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
operation_system,Win32,edbcb765-0734-4745-41c9-f2ba771475b6,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
operation_system,Win32,eed3af54-61a8-45a5-85e1-9daf26b134c3,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
operation_system,Win32,f251f86d-6203-4902-a717-dcb763150f97,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
operation_system,Win32,fae8487e-6353-4ac1-d5f4-c5c925d7b61c,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
operation_system,Win32,fc1debfa-3245-4240-6251-7fc392fd31fb,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,01899d61-4a19-4c24-865f-469dc300b33e,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,03a246e8-6b53-4014-909f-c10f2c2d3355,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,053bf296-a712-4ad8-78f3-a31839969446,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,0c44ac0f-6365-4454-07d1-df21054969be,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,0f425c7a-f105-425b-f879-31583f9b20c3,2020-05-20,9b9602df78f04c0fa9826b8bf0c3dcf0,,46.138.179.254,web,,,
platform,web,145a5b20-deb1-49f6-d71b-60bec88490b0,2020-05-20,40ec7a1f17844eb58779b3de942ea571,,81.103.179.182,web,,,
platform,web,18f921f2-644e-4df6-17ca-56da03edf28a,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,1b66cd29-c430-41f8-770d-41925c433d69,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,1c70ef34-a373-4361-22fe-14efc7e5f88c,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,89.19.79.29,web,,,
platform,web,23586c09-6447-48d5-a358-b018e06c71f9,2020-05-20,4addf5d6ad27497380a927a712fabfeb,,188.32.160.208,web,,,
platform,web,26d048cc-587e-4cf4-e9c0-9a47ff8a26ee,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,2dae004c-ef11-4595-192a-d4cf5bd46acc,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,3281781a-ff08-40a7-6d11-8cc02a8f55ef,2020-05-20,4addf5d6ad27497380a927a712fabfeb,,188.32.160.208,web,,,
platform,web,36169773-9705-4382-5d79-47e540a719e4,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,3ac07c2c-41f3-4cf9-5f2b-ac85116b7a68,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,3b50e196-453f-4827-6198-ba17844742de,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,3e87b502-3625-4e37-b48c-a6aa1b8d33a1,2020-05-20,40ec7a1f17844eb58779b3de942ea571,,81.103.179.182,web,,,
platform,web,40d83822-d391-4702-b188-ea41a841b226,2020-05-20,9b9602df78f04c0fa9826b8bf0c3dcf0,,46.138.179.254,web,,,
platform,web,4d78ba9a-ca28-4cb8-7852-e5cd65f58f9b,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,4ea9f9cf-06d6-42aa-9963-71dc1c80f5ba,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,52f3a523-c9db-465c-6f49-8459da47a685,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,89.19.79.2,web,,,
platform,web,54660b7e-3211-42b3-94b3-3dd1ef655941,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,89.19.79.14,web,,,
platform,web,5621f8dd-de47-453a-500b-059c2e9d5855,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,58f74fce-b8e3-470f-c77a-839f21967d6b,2020-05-20,4addf5d6ad27497380a927a712fabfeb,,188.32.160.208,web,,,
platform,web,6b27227d-82dc-4904-ff24-98de884f2030,2020-05-20,40ec7a1f17844eb58779b3de942ea571,,81.103.179.182,web,,,
platform,web,70d15fe5-fd0e-42d7-7e98-d2d11f2d7905,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,75ffe5dd-62f1-4341-8869-940734933fff,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,7ca51a35-d16f-4490-aeaf-411724632c66,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,7e4b517d-b7e2-44b0-1030-7dd4ff5d436d,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,7fa77b45-d777-4812-f8e7-8f0085d567ba,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,84f551c5-1f28-4d79-c7c0-1b4fbc013281,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,8a102eee-f14b-4542-dc37-16f2f9b688f2,2020-05-20,9b9602df78f04c0fa9826b8bf0c3dcf0,,46.138.179.254,web,,,
platform,web,8a165e76-4cc5-46f9-6109-249a6ad2e942,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,8c8fad13-a206-4228-c5ed-180e43605cc5,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,93fd2d1d-4469-43c3-40b4-8b6793ccf582,2020-05-20,9b9602df78f04c0fa9826b8bf0c3dcf0,,46.138.179.254,web,,,
platform,web,98a4f239-e260-4a14-4437-110461ee14e3,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,a28f0feb-f545-4309-2135-32b2ae564479,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,a29584a0-62de-4bc6-0ee3-0b52ca5fa590,2020-05-20,9b9602df78f04c0fa9826b8bf0c3dcf0,,46.138.179.254,web,,,
platform,web,b1b772cd-387f-4cbc-e265-588f5d671950,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,b3896c0a-efbd-4d87-3565-95db9d04d11b,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,b39e5d84-03b1-4c9c-3500-b3d9b871725b,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,b483fed5-6ae7-4520-f3e1-ba7197b5eebf,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,cf65f423-272a-4d7c-5d82-526bd7abac66,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,d4818fae-2b2f-4b4e-e409-f9cc8d744697,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,dc13d93a-577d-4da0-f11e-df4a26a7ffc3,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,e0c9a1f6-be5a-4bf3-9c98-0bdd5beb8c51,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,e209ee5f-f1f6-4483-4709-d765af323653,2020-05-20,40ec7a1f17844eb58779b3de942ea571,,81.103.179.182,web,,,
platform,web,e6e6561e-c5e5-4075-bd87-68c6ec3935a0,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,89.19.79.42,web,,,
platform,web,edbcb765-0734-4745-41c9-f2ba771475b6,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,eed3af54-61a8-45a5-85e1-9daf26b134c3,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,f251f86d-6203-4902-a717-dcb763150f97,2020-05-20,e1cfddfd6cba4b829f4fa7b7652b5ef9,,109.252.71.55,web,,,
platform,web,f565f97f-b18d-4488-f942-d6a20f7b9b2a,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,fab376ba-90a4-4a90-0412-44c9175855f7,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
platform,web,fae8487e-6353-4ac1-d5f4-c5c925d7b61c,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
platform,web,fc1debfa-3245-4240-6251-7fc392fd31fb,2020-05-20,ebf70ef9d13b418c814a4544b3dfb72b,,46.138.179.254,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",01899d61-4a19-4c24-865f-469dc300b33e,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",03a246e8-6b53-4014-909f-c10f2c2d3355,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",1b66cd29-c430-41f8-770d-41925c433d69,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",1c70ef34-a373-4361-22fe-14efc7e5f88c,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,89.19.79.29,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",2dae004c-ef11-4595-192a-d4cf5bd46acc,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",36169773-9705-4382-5d79-47e540a719e4,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",52f3a523-c9db-465c-6f49-8459da47a685,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,89.19.79.2,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",54660b7e-3211-42b3-94b3-3dd1ef655941,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,89.19.79.14,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",5621f8dd-de47-453a-500b-059c2e9d5855,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",b483fed5-6ae7-4520-f3e1-ba7197b5eebf,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",d4818fae-2b2f-4b4e-e409-f9cc8d744697,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",e6e6561e-c5e5-4075-bd87-68c6ec3935a0,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,89.19.79.42,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",f565f97f-b18d-4488-f942-d6a20f7b9b2a,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",fab376ba-90a4-4a90-0412-44c9175855f7,2020-05-20,46b87bf503fc4e88a29226c5807f0227,,213.233.148.25,web,,,
